Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Uruguay,URY,4.559478917,4.885727345,5.211975774,5.538224203,5.864472632,6.19072106,6.516969489,6.843217918,7.169466347,7.495714775,7.821963204,8.028968118,8.235973032,8.442977945,8.649982859,8.856987773,9.063992687,9.2709976,9.478002514,9.685007428,9.892012341,10.10764484,10.32327734,10.53890984,10.75454234,10.97017484,11.12444292,11.24442921,11.3644155,11.48440178,11.60438807,11.72437436
Uzbekistan,UZB,,,6.186620592,6.283491772,6.380363188,6.477234603,6.574106018,6.670977433,6.767848613,6.864720028,6.792887044,6.882769419,6.971810301,7.061401955,7.150843518,7.239962694,7.328999426,7.415772827,7.50509144,7.594504123,7.6844723,7.777627355,7.869481413,7.961375803,8.053071555,8.055832955,8.139748656,8.198443898,8.257120614,8.316373665,8.373221378,8.431804617
Vanuatu,VUT,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921
"Venezuela, RB",VEN,58.98305085,58.65710561,58.33116037,58.00521512,57.67926988,57.35332464,57.0273794,56.70143416,56.37548892,56.04954368,55.72359844,55.5369877,55.35037696,55.16376623,54.97715549,54.79054475,54.60393402,54.41732328,54.23071254,54.04410181,53.85749107,53.67110708,53.48472309,53.2983391,53.1119551,52.92557111,52.76714472,52.63667593,52.53416473,52.45961113,52.41301514,52.34778074
Viet Nam,VNM,28.80567759,29.54552828,30.28537897,31.02522965,31.76508034,32.50493103,33.24478171,33.9846324,34.72448309,35.46433377,37.88368803,38.39562827,38.97888263,39.55651305,40.07380269,40.23206974,40.75025496,41.29432617,41.7762219,42.29306629,42.73321545,43.16473232,43.57082471,44.06395211,44.44284889,44.87116404,45.87835488,45.99633698,46.23468154,46.47684165,46.71900175,46.96116186
Virgin Islands (U.S.),VIR,70.11428571,68.95142857,67.78857143,66.62571429,65.46285714,64.3,63.13714286,61.97428571,60.81142857,59.64857143,58.48571429,57.90285714,57.32,56.73714286,56.15428571,55.57142857,54.98857143,54.40571429,53.82285714,53.24,52.65714286,53.07428571,53.49142857,53.90857143,54.32571429,54.74285714,55.17142857,55.6,56.02857143,56.45714286,56.88571429,57.31428571
West Bank and Gaza,PSE,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.522757475,1.537209302,1.55166113,1.566112957,1.580564784,1.595016611,1.609468439,1.623920266,1.638372093,1.65282392,1.659136213,1.665448505,1.671760797,1.67807309,1.684385382,1.684385382,1.684385382,1.684385382,1.684385382,1.684385382,1.682987552
"Yemen, Rep.",YEM,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809
Zambia,ZMB,63.77809763,63.72993987,63.68178211,63.63362434,63.58546658,63.53730882,63.48915105,63.44099329,63.39283552,63.34467776,63.29652,63.24836223,63.20020447,63.1520467,63.10388894,63.05573118,63.00757341,62.95941565,62.91125789,62.86310012,62.81494236,62.56180471,62.30866705,62.0555294,61.80239175,61.54925409,61.29595502,61.04288462,60.78970661,60.53651515,60.28333714,60.03015012
Zimbabwe,ZWE,48.66661497,48.54752488,48.42843479,48.30934471,48.19025462,48.07116453,47.95207445,47.83298436,47.71389427,47.59480419,47.4757141,47.35662401,47.23753393,47.11844384,46.99935375,46.88026367,46.76117358,46.64208349,46.52299341,46.40390332,46.28481324,46.16572315,46.04663306,45.92754298,45.80845289,45.6893628,45.57027272,45.45118263,45.33209254,45.21300246,45.09391237,44.97482228
Africa Eastern and Southern,AFE,36.23000573,36.07875247,35.92749922,35.77624596,35.62499271,35.47373945,35.3224862,35.17123294,35.01997969,34.86872643,34.71747317,34.53746251,34.35745184,34.17744118,33.65427358,33.47597715,33.29780172,33.11950404,32.94139588,32.76313063,32.58341548,32.37099352,31.89065426,31.68063505,31.47063394,31.26041983,31.03968154,30.82431622,30.61151176,30.39162595,30.17425271,29.95519406
Africa Western and Central,AFW,22.77690813,22.65874567,22.54058321,22.42242075,22.3042583,22.18609584,22.06793338,21.94977092,21.83160846,21.713446,21.59528355,21.50315634,21.41102914,21.31890194,21.22677474,21.13464754,21.04252034,20.95039313,20.85826593,20.76613873,20.67401153,20.58605538,20.49809922,20.41014307,20.32218692,20.23423077,20.15261016,20.07132718,19.9860996,19.90121471,19.81677741,19.73203653
Arab World,ARB,3.731767184,3.713698176,3.695623737,3.677554755,3.659485773,3.641416799,3.623347817,3.605278835,3.587209853,3.569140871,3.55107189,3.536659224,3.522246559,3.507880282,3.493469993,3.47905457,3.464626442,3.45020858,3.435793284,3.42201156,3.407598144,3.389776401,2.956405437,2.937936997,2.919451747,2.900938039,2.883323261,2.863942909,2.844420469,2.826620788,2.808895261,2.791120845
Caribbean small states,CSS,91.38505619,91.32985797,91.27465975,91.21946153,91.16426331,91.10906509,91.05386686,90.99866864,90.94347042,90.8882722,90.83307398,90.80317896,90.77328393,90.74338891,90.71349389,90.68359886,90.65370384,90.62380882,90.5939138,90.56401877,90.53412375,90.46069408,90.38726442,90.31383475,90.24040509,90.16697542,90.09704829,90.03712486,89.96502408,89.8928245,89.82072372,89.74855675
Central Europe and the Baltics,CEB,27.70383351,27.74414533,31.51546197,32.09601641,32.14796286,32.20194446,32.25242537,32.30728202,32.36097218,32.41407663,32.46947199,32.5934628,32.76697613,32.8893064,33.01018695,33.1388508,33.26393127,33.39143985,33.51620279,33.60994195,33.73459167,33.86417789,34.00071029,34.09942323,34.2084079,34.33997784,34.39391423,34.47108402,34.50088203,34.53188704,34.55928473,34.58928004
Early-demographic dividend,EAR,26.08153745,25.96038781,25.24880977,25.17348297,25.06095994,24.94317792,24.82539591,24.7076139,24.610983,24.49309967,24.31876137,24.25375036,24.18869978,24.12380475,23.96720868,23.90244218,23.83750661,23.77254509,23.70794133,23.64276306,23.5780448,23.48644235,23.39490648,23.30333622,23.21269623,23.11771042,23.07176688,22.98227876,22.91459541,22.84899525,22.78398723,22.70797924
East Asia & Pacific,EAS,26.26820475,26.2553026,26.23839963,26.22149666,26.20459368,26.18770146,26.17091667,26.15401361,26.13711056,26.1202075,26.04842556,26.1165805,26.18558115,26.24676276,26.31559133,26.38109765,26.44617646,26.51478204,26.58311459,26.65152813,26.71946991,26.77084376,26.82201623,26.87380046,26.92473628,26.97604616,27.0866795,27.08605906,27.11670726,27.14801101,27.17984738,27.19473679
East Asia & Pacific (excluding high income),EAP,29.11828369,29.10790636,29.09300042,29.07809447,29.06318853,29.04830083,29.03341311,29.01850715,29.00360118,28.98869522,28.88036777,28.99927117,29.11920404,29.22577557,29.34534153,29.45925611,29.57243614,29.69164501,29.81045093,29.92938698,30.04764878,30.08267342,30.11759743,30.15356161,30.18786236,30.22282142,30.35061956,30.35153943,30.39955117,30.447529,30.49509578,30.51437755
East Asia & Pacific (IDA & IBRD countries),TEA,28.90270838,28.89516425,28.88303874,28.87091322,28.8587877,28.84668043,28.83457316,28.82244762,28.81032208,28.79819655,28.69255001,28.81369561,28.93587196,29.04466913,29.16647707,29.282625,29.39803619,29.51948562,29.64053141,29.76170757,29.88220813,29.91883636,29.95536374,29.99293361,30.02883636,30.06539889,30.19550188,30.19776619,30.24748009,30.29716009,30.34642794,30.36733345
Euro area,EMU,33.42262546,33.66680397,34.7579535,35.07593201,35.30681785,35.53770547,35.76859484,35.99989416,36.23106355,36.46237599,36.50901855,36.66290146,36.80296666,36.94367096,37.0955412,37.24411791,37.39955051,37.54538232,37.69963501,37.8474703,37.97557743,38.05986774,38.13742208,38.19940952,38.28150002,38.37177563,38.42588521,38.50376961,38.56041986,38.61817502,38.675211,38.7299712
Europe & Central Asia,ECS,,,37.73509896,37.76493479,37.80354474,37.83961953,37.87200945,37.80763832,37.83607466,37.85848793,37.86631631,37.91469348,37.96198182,38.00759054,38.05392684,38.10035098,38.1347246,38.18275015,38.2325865,38.27915578,38.32523626,38.34642987,38.36719459,38.38635206,38.40787449,38.42284183,38.44442683,38.46905238,38.48507751,38.50230025,38.52496554,38.54166327
Europe & Central Asia (excluding high income),ECA,,,38.97983458,38.99491287,39.01200544,39.02577101,39.03509768,39.04247127,39.04667676,39.0432972,39.04610171,39.08394068,39.12245318,39.15862027,39.19436898,39.23036855,39.24592566,39.28417999,39.32378865,39.36198188,39.40011209,39.41071089,39.42119885,39.43163574,39.44410537,39.44608509,39.4632905,39.48242336,39.49457202,39.50694838,39.52502221,39.53721159
Europe & Central Asia (IDA & IBRD countries),TEC,,,38.72126474,38.73681562,38.75423123,38.76854601,38.77836191,38.78644025,38.79148648,38.78915784,38.79264084,38.83147414,38.87068769,38.90776333,38.94433508,38.98142165,38.99962352,39.03901878,39.07958961,39.11853484,39.15767412,39.17204732,39.18670524,39.20104103,39.21729459,39.22343781,39.24216668,39.26165445,39.27415587,39.28694625,39.30512664,39.31768473
European Union,EUU,36.04777749,36.22343628,36.80553033,36.95220716,37.11877883,37.28600587,37.45210117,37.61989784,37.78722531,37.95446034,37.98645674,38.11200199,38.24389863,38.35981218,38.48284464,38.60618305,38.73312752,38.85417836,38.98019847,39.09168054,39.1995606,39.28276134,39.36356286,39.43211267,39.50696952,39.59537434,39.6446908,39.70558969,39.75099735,39.79785176,39.84321415,39.88750698
Fragile and conflict affected situations,FCS,27.23359449,27.11076404,26.67270112,26.55213697,26.43157282,26.31100868,26.19044453,26.06988038,25.94931624,25.82875209,25.70818794,25.5989166,25.48965789,25.38062539,25.08687187,24.97836621,24.86971775,24.76115086,24.65298995,24.54817017,24.43976604,24.31245707,24.03885271,23.91273984,23.78635812,23.65982447,23.52866783,23.40251842,23.27930481,23.15377206,23.0314787,22.90700301
Heavily indebted poor countries (HIPC),HPC,31.59561156,31.43983124,31.28405091,31.12827058,30.97249025,30.81670992,30.66092959,30.50514926,30.34936893,30.1935886,30.03780827,29.89772334,29.75763841,29.61755348,29.25739969,29.1182945,28.97926712,28.84016102,28.70117698,28.56209171,28.42207094,28.26129134,28.46793463,28.30341371,28.13890527,27.97425104,27.79660086,27.62412105,27.45278756,27.27872273,27.10778864,26.93475697
High income,HIC,28.94196674,28.96109762,29.07526556,29.11962928,29.13878697,29.15800243,29.17720247,29.13972062,29.15890812,29.17808742,29.18827692,29.21163366,29.23421049,29.25691121,29.28024133,29.30349891,29.32715837,29.35029145,29.38586848,29.40815612,29.43012165,29.47106262,29.51208527,29.5521791,29.59309492,29.63477852,29.6604724,29.66040058,29.6671524,29.67501074,29.68394168,29.8408786
IBRD only,IBD,,,35.10988888,35.04259058,34.97582724,34.90815604,34.83917294,34.76968121,34.71326926,34.64075164,34.54994968,34.51217568,34.47480983,34.43326289,34.3949862,34.35540789,34.31605956,34.27883839,34.24164671,34.20533036,34.16765578,34.14213532,34.11660742,34.09137856,34.0657542,34.0402221,34.03387469,33.99611571,33.97969174,33.96144085,33.94586749,33.92054575
IDA & IBRD total,IBT,,,33.74716793,33.66064038,33.57692145,33.49011907,33.40238371,33.31428723,33.23546655,33.14522044,33.03825707,32.97685378,32.91572002,32.85170775,32.7397279,32.67713691,32.61638266,32.55541206,32.49463326,32.43437818,32.37297254,32.31356186,32.2126623,32.15364866,32.09472732,32.03411049,31.98909392,31.9219024,31.87053519,31.81673067,31.76525444,31.70672075
IDA blend,IDB,34.85010535,34.76046385,31.89761263,31.82612992,31.75464724,31.68316455,31.61168189,31.5401992,31.4687165,31.39723381,31.25018917,31.17457783,31.09858119,31.02282539,30.94699774,30.8710283,30.79502356,30.71808606,30.64220963,30.5663675,30.49074042,30.41968337,30.34811086,30.27655188,30.20491671,30.10021756,30.03089201,29.9698022,29.9026287,29.82899174,29.75449184,29.68061792
IDA only,IDX,30.1425932,29.98595076,29.41893112,29.26278574,29.11650114,28.96030287,28.8041046,28.64790632,28.49170804,28.33550977,28.17882886,28.03858404,27.89833921,27.75835248,27.42117891,27.28195245,27.14249238,27.00310764,26.86418664,26.72491148,26.58484177,26.41112716,26.08096031,25.90882097,25.73806334,25.56671566,25.39420215,25.22541701,25.05758323,24.88619695,24.71683942,24.54610684
IDA total,IDA,30.91447509,30.76879003,29.85543668,29.71420074,29.58121872,29.43994336,29.298668,29.15739263,29.01611727,28.87484191,28.7209281,28.59208555,28.46318051,28.33453123,28.03982366,27.91169626,27.7833661,27.65495203,27.52709753,27.39894925,27.27016256,27.11444023,26.82594885,26.67137122,26.51795706,26.35898743,26.20451417,26.05455254,25.90431243,25.75000336,25.59724179,25.44343717
Late-demographic dividend,LTE,,,39.85446544,39.81796548,39.78279386,39.74598637,39.70685901,39.66675774,39.62497655,39.57941628,39.55935475,39.54233496,39.52441566,39.50050467,39.48255763,39.4621797,39.43104432,39.41478143,39.39861231,39.38179945,39.36475764,39.3842386,39.40368641,39.42257689,39.441806,39.46198323,39.4792885,39.48104067,39.49982013,39.51436718,39.53329435,39.54829543
Latin America & Caribbean,LCN,53.30961434,53.03797502,52.76633571,52.4946964,52.22305708,51.95141777,51.67977846,51.40813914,51.20916484,50.93713952,50.66511421,50.38913828,50.11568787,49.83967317,49.56365874,49.28759541,49.01163072,48.73561712,48.45962797,48.18363883,47.90764968,47.76115919,47.61736652,47.4788181,47.33549005,47.19097849,47.04286407,46.87071559,46.75486776,46.63174953,46.5128137,46.38987784
Latin America & Caribbean (excluding high income),LAC,54.39212403,54.09898764,53.80585125,53.51271486,53.21957846,52.92644207,52.63330568,52.34016929,52.12964258,51.83604092,51.54243926,51.23685225,50.93413222,50.62849979,50.32286771,50.01718021,49.71160455,49.40597349,49.10037013,48.79476677,48.48916341,48.32546839,48.16349093,48.00743614,47.84539368,47.6826034,47.51773267,47.32498059,47.19388667,47.05316971,46.91572583,46.77473364
Latin America & the Caribbean (IDA & IBRD countries),TLA,53.50556852,53.22976323,52.95395794,52.67815265,52.40234735,52.12654206,51.85073677,51.57493148,51.37249297,51.09629323,50.82009349,50.53953844,50.25898339,49.97842834,49.6978733,49.41731825,49.1367632,48.85620815,48.5756531,48.29509805,48.014543,47.86674776,47.71895252,47.57115729,47.42388597,47.2760891,47.12400266,46.95011985,46.83350498,46.70958619,46.58986858,46.46612875
Least developed countries: UN classification,LDC,31.45257529,31.31188672,31.17119815,31.03050959,30.90044617,30.75970921,30.61897225,30.47823529,30.33749833,30.19676137,30.05550175,29.90261046,29.74971918,29.59682789,29.23077168,29.07900855,28.92707827,28.77515769,28.62372448,28.47190814,28.3192186,28.12516525,27.76204514,27.56974965,27.37737032,27.18485613,26.99231179,26.80349645,26.61666129,26.42621783,26.23782517,26.04804561
Low & middle income,LMY,,,33.56307434,33.4760537,33.39191702,33.30460851,33.21639069,33.12777222,33.04861135,32.95779924,32.84996677,32.78735478,32.72542832,32.66017912,32.54602022,32.48218095,32.42044855,32.35824947,32.2962772,32.2348907,32.17227907,32.11023102,32.00602569,31.94533644,31.88391425,31.82073332,31.77457923,31.70519658,31.65177646,31.59555634,31.54148207,31.48036857
Low income,LIC,24.34941065,24.23382645,24.11824225,24.00265805,23.88707385,23.77148966,23.65590546,23.54032126,23.42473706,23.30915286,23.19356866,23.08222274,22.97087683,22.85983104,22.51733172,22.40704654,22.29675138,22.18645056,22.0762928,21.96602905,21.85480108,21.71649242,21.39724526,21.26057301,21.12391302,20.98710908,20.84305363,20.70456071,20.56882726,20.42817197,20.29028216,20.15054169
Lower middle income,LMC,27.71390217,27.63746302,26.58788696,26.51675369,26.45324528,26.38209152,26.31093775,26.23978397,26.1686302,26.09747642,26.03013318,25.95199083,25.87441497,25.789012,25.71307918,25.63199605,25.55059003,25.47254197,25.39440245,25.31576221,25.23734762,25.14662232,25.05576326,24.96547977,24.87551432,24.78053412,24.69918194,24.6141027,24.52316,24.43281024,24.34265137,24.25245541
Middle East & North Africa,MEA,1.823507705,1.826906735,1.830302505,1.83370153,1.837100555,1.840499588,1.843898613,1.847297637,1.850696662,1.854095686,1.857494711,1.875103619,1.892712526,1.910352064,1.927962972,1.945570445,1.963169142,1.980774709,1.998381993,2.016441888,2.034056325,2.035530875,2.037005787,2.038516115,2.040013226,2.041487268,2.04137482,2.043352781,2.044740314,2.048129539,2.05089672,2.054079007
Middle East & North Africa (excluding high income),MNA,2.210808601,2.214216804,2.217625007,2.221033209,2.224441412,2.227849626,2.231257829,2.234666032,2.238074235,2.241482437,2.24489064,2.267639525,2.290388411,2.313188142,2.335942932,2.35869237,2.381425278,2.404171776,2.42692103,2.45038183,2.473140553,2.474800493,2.476460432,2.478175433,2.47983541,2.481495099,2.484259796,2.487155218,2.488961854,2.493373649,2.496967229,2.501107524
Middle East & North Africa (IDA & IBRD countries),TMN,2.211298194,2.214708772,2.21811935,2.221529929,2.224940507,2.228351096,2.231761674,2.235172252,2.23858283,2.241993408,2.245403986,2.268158654,2.290913322,2.313718882,2.33647946,2.359234681,2.381973357,2.404725636,2.427480672,2.450947915,2.47371243,2.475369126,2.477025822,2.478737631,2.480394364,2.482050809,2.484817435,2.48771528,2.489523178,2.493938049,2.497534136,2.501678769
Middle income,MIC,,,35.29851683,35.21682696,35.13873053,35.05668487,34.97350659,34.88982889,34.8179462,34.73153475,34.62388465,34.57024642,34.5174644,34.46045019,34.40719,34.35190903,34.29680547,34.24353627,34.19051086,34.1382515,34.08473329,34.03685099,33.98917913,33.94276767,33.89542897,33.84591353,33.81807003,33.76177579,33.7237458,33.68333404,33.64500541,33.59818643
North America,NAC,35.90279435,35.90618774,35.90958114,35.91297454,35.91636794,35.91976134,35.92315473,35.92654813,35.92994153,35.93333493,35.93086032,35.95681108,35.98276183,36.00871259,36.03466334,36.0606141,36.08656486,36.11251561,36.1673962,36.19336773,36.21933926,36.23224155,36.24514384,36.25804613,36.27094842,36.28385071,36.28166057,36.26305577,36.26101415,36.25897198,36.25693036,36.61244105
OECD members,OED,32.27557072,32.28086299,32.35700563,32.37634848,32.38224533,32.38814219,32.39413155,32.40011182,32.40602818,32.41195368,32.40550504,32.42077827,32.43533925,32.45002773,32.46532841,32.48048299,32.49609523,32.51104881,32.53983744,32.55407244,32.56780046,32.60284933,32.63730663,32.67088348,32.70509249,32.74041813,32.75612585,32.75002038,32.75231284,32.75572961,32.76024787,32.92768005
Other small states,OSS,30.97776337,30.87416993,31.2185556,31.11875937,31.12533111,31.02519267,30.92505423,30.82491578,30.72477734,30.6246389,30.52450045,30.42640532,30.32831019,30.23006532,30.15696092,30.05863591,30.12968063,30.0419056,29.95413144,29.86650521,29.77884966,29.67829763,29.57729129,29.46066037,29.36147125,29.2604557,29.15077786,29.06059818,28.94300639,28.83372516,28.72443125,28.61511815
Pacific island small states,PSS,65.44957047,65.90227414,65.99006231,66.07785047,66.16563863,66.25342679,66.34121495,66.42900312,66.51679128,66.60457944,66.6923676,66.7794081,66.8664486,66.9534891,67.0405296,67.12757009,67.21461059,67.30165109,67.38869159,67.47573209,67.56277259,67.64959502,67.73641745,67.82323988,67.91006231,67.99688474,68.08395639,68.22400624,68.31114575,68.39812938,68.48511302,68.57209665
Post-demographic dividend,PST,31.62869461,31.64671821,31.46048953,31.48688718,31.50686485,31.52683854,31.5468478,31.56690249,31.58698455,31.60697391,31.61386759,31.63808015,31.66438981,31.68787196,31.7122031,31.73631513,31.76085493,31.78475485,31.82392256,31.84701229,31.86951006,31.90907361,31.94869268,31.99067985,32.02994842,32.07023309,32.09868457,32.09431972,32.09894217,32.10426219,32.11087456,32.29850259
Pre-demographic dividend,PRE,30.76562666,30.62549309,30.48535951,30.2498082,30.11021975,29.9706313,29.83104285,29.6914544,29.55186595,29.4122775,29.27268906,29.1231557,28.97362234,28.82408898,28.64617132,28.4967257,28.34737058,28.19794549,28.04852594,27.90334026,27.75296292,27.57676998,27.23376228,27.05931848,26.8845972,26.70978931,26.52740014,26.34909819,26.17262457,25.99114232,25.81166597,25.6308376
Small states,SST,41.83931404,41.77117292,41.85887543,41.7711434,41.79940103,41.71142487,41.62344872,41.53547257,41.44749641,41.35952026,41.27154411,41.18932422,41.10710434,41.02471956,40.97005005,40.88761072,40.88445207,40.81049782,40.73654416,40.66275377,40.58893089,40.49770494,40.40597586,40.2968852,40.20715756,40.11540001,40.01708707,39.94027885,39.83280718,39.73455606,39.63629754,39.53801266
South Asia,SAS,17.27974936,17.34673957,17.41372978,17.48071999,17.57316612,17.64025351,17.70734091,17.7744283,17.84151569,17.90860308,17.97437222,18.00943138,18.04449054,18.0795497,18.12099898,18.1560705,18.19114203,18.22621356,18.26128509,18.29635659,18.33142812,18.38177527,18.43212243,18.48246958,18.53281673,18.5863467,18.62834913,18.68010843,18.72717145,18.77410339,18.82105482,18.86798865
South Asia (IDA & IBRD),TSA,17.27974936,17.34673957,17.41372978,17.48071999,17.57316612,17.64025351,17.70734091,17.7744283,17.84151569,17.90860308,17.97437222,18.00943138,18.04449054,18.0795497,18.12099898,18.1560705,18.19114203,18.22621356,18.26128509,18.29635659,18.33142812,18.38177527,18.43212243,18.48246958,18.53281673,18.5863467,18.62834913,18.68010843,18.72717145,18.77410339,18.82105482,18.86798865
Sub-Saharan Africa,SSF,31.0772875,30.93870846,30.80012943,30.6615504,30.52297136,30.38439233,30.2458133,30.10723427,29.96865523,29.8300762,29.69149717,29.54514706,29.39879695,29.25244683,28.92413144,28.77864158,28.63321615,28.48772558,28.34233598,28.19686267,28.05061622,27.88561397,27.57710925,27.41329982,27.2495002,27.08558597,26.917523,26.75292309,26.58842547,26.41965692,26.25261245,26.08441041
Sub-Saharan Africa (excluding high income),SSA,31.07646586,30.93788413,30.7993024,30.66072067,30.52213893,30.3835572,30.24497547,30.10639374,29.96781201,29.82923028,29.69064854,29.54429558,29.39794262,29.25158966,28.92327327,28.7777806,28.63235234,28.48685896,28.34146655,28.19599042,28.04974117,27.88473573,27.57622963,27.41241705,27.24861426,27.08469688,26.91663068,26.75202759,26.58752681,26.41875501,26.25170733,26.08350204
Sub-Saharan Africa (IDA & IBRD countries),TSS,31.0772875,30.93870846,30.80012943,30.6615504,30.52297136,30.38439233,30.2458133,30.10723427,29.96865523,29.8300762,29.69149717,29.54514706,29.39879695,29.25244683,28.92413144,28.77864158,28.63321615,28.48772558,28.34233598,28.19686267,28.05061622,27.88561397,27.57710925,27.41329982,27.2495002,27.08558597,26.917523,26.75292309,26.58842547,26.41965692,26.25261245,26.08441041
Upper middle income,UMC,,,39.12029341,39.03423168,38.94897513,38.86235849,38.77393571,38.68471632,38.61431667,38.52073597,38.39080556,38.34796733,38.30612867,38.26262186,38.2189558,38.17541808,38.12553574,38.08311593,38.04114606,38.00073177,37.95815626,37.92898568,37.90024037,37.87313511,37.84433017,37.81537619,37.81091955,37.76619329,37.75133447,37.73283937,37.71750095,37.68854656
World,WLD,,,32.51101914,32.45485214,32.39715325,32.33725784,32.27672239,32.19881906,32.14466568,32.0823544,32.00484633,31.96488769,31.92517773,31.88317137,31.80694126,31.76606492,31.72734467,31.68757733,31.65162673,31.61217853,31.57177176,31.53696347,31.47231384,31.43820022,31.40380692,31.36838645,31.34091596,31.28999701,31.25263574,31.21375455,31.17690459,31.17704902
